make,model,engine_size,trim,num_doors,mileage,reg_year,transmission_type,fuel_type,price,is_electric
BMW,3 Series,2.0,330e 7.6kWh M Sport Auto,5,79645,2018,Auto,hybrid,13800,0
BMW,3 Series,1.5,318i SE,5,43992,2016,Manual,Petrol,10900,0
BMW,1 Series,1.5,118i SE,5,37817,2016,Manual,Petrol,11000,0
BMW,2 Series Active Tourer,1.5,218i Luxury Auto,5,76947,2015,Auto,Petrol,11000,0
BMW,1 Series,1.5,116d M Sport Shadow Edition,5,58841,2019,Manual,Diesel,14400,0
BMW,1 Series,1.5,116d Sport,5,42276,2016,Manual,Diesel,11050,0
BMW,3 Series,2.0,320d Sport Touring,5,79077,2017,Manual,Diesel,11150,0
BMW,X1,1.5,18i SE sDrive,5,28052,2019,Manual,Petrol,15450,0
BMW,3 Series,2.0,320d ED Plus Touring,5,61124,2019,Manual,Diesel,14000,0
BMW,3 Series,2.0,320d ED Plus Touring,5,84570,2018,Manual,Diesel,11450,0
BMW,1 Series,1.5,118i M Sport Shadow Edition,5,21851,2018,Manual,Petrol,15800,0
BMW,5 Series,2.0,530e 9.2kWh SE Auto,5,67052,2018,Auto,hybrid,16350,0
BMW,3 Series,2.0,330e 7.6kWh Sport Auto,5,23685,2017,Auto,hybrid,15000,0
BMW,1 Series,1.5,118i Sport,5,41918,2020,Manual,Petrol,16150,0
BMW,1 Series,1.5,118i M Sport Shadow Edition,5,25685,2019,Manual,Petrol,16100,0
BMW,3 Series,2.0,320d SE Touring,5,59905,2017,Manual,Diesel,11600,0
BMW,4 Series Gran Coupe,2.0,420d Sport Auto,5,71935,2019,Auto,Diesel,15500,0
BMW,1 Series,2.0,120d Sport,5,85860,2018,Manual,Diesel,11650,0
BMW,1 Series,2.0,118d SE Auto,5,51060,2017,Auto,Diesel,11650,0
BMW,3 Series Gran Turismo,2.0,320i SE GT Auto,5,39756,2019,Auto,Petrol,15650,0
BMW,5 Series,2.0,520d SE Auto,5,81110,2019,Auto,Diesel,16350,0
BMW,3 Series,2.0,330e 7.6kWh SE Auto,5,37168,2018,Auto,hybrid,15200,0
BMW,4 Series Gran Coupe,2.0,420i SE,5,76728,2016,Manual,Petrol,11800,0
BMW,1 Series,1.5,118i Sport,5,47159,2017,Manual,Petrol,11900,0
BMW,X1,1.5,18i SE sDrive,5,20422,2020,Manual,Petrol,17300,0
BMW,4 Series Gran Coupe,2.0,420i Sport Auto,5,54460,2019,Auto,Petrol,15850,0
BMW,1 Series,1.5,116d SE DCT,5,41287,2020,Auto,Diesel,16950,0
BMW,1 Series,1.5,118i Sport,5,37720,2017,Manual,Petrol,12000,0
BMW,1 Series,1.5,118i Sport,5,21638,2016,Manual,Petrol,12050,0
BMW,2 Series Gran Tourer,1.5,218i Sport,5,62254,2016,Manual,Petrol,12150,0
BMW,X2,2.0,18d SE Auto sDrive,5,46522,2019,Auto,Diesel,16800,0
BMW,2 Series Active Tourer,2.0,220d SE Auto,5,20537,2018,Auto,Diesel,15700,0
BMW,5 Series,2.0,520i M Sport Auto,5,75893,2016,Auto,Petrol,12550,0
BMW,5 Series,2.0,520d ED SE Auto,5,47245,2018,Auto,Diesel,17750,0
BMW,2 Series Gran Coupe,1.5,218i M Sport,5,46548,2021,Manual,Petrol,18400,0
BMW,1 Series,1.5,118i M Sport,5,27956,2020,Manual,Petrol,18150,0
BMW,4 Series Gran Coupe,2.0,420i M Sport,5,37387,2019,Manual,Petrol,16950,0
BMW,1 Series,1.5,118i M Sport,5,22750,2020,Manual,Petrol,18550,0
BMW,X1,2.0,20i Sport DCT sDrive,5,40958,2019,Auto,Petrol,17300,0
BMW,1 Series,2.0,125d M Sport Auto,5,89050,2017,Auto,Diesel,13100,0
BMW,2 Series Active Tourer,2.0,220i Luxury Auto,5,58827,2016,Auto,Petrol,12950,0
BMW,i3,0.0,Auto,5,32714,2017,Auto,Electric,12950,1
BMW,X1,2.0,20i M Sport DCT sDrive,5,63212,2019,Auto,Petrol,17000,0
BMW,2 Series Active Tourer,1.5,218i M Sport DCT,5,50868,2021,Auto,Petrol,16950,0
BMW,3 Series,2.0,320d MHT Sport Touring Auto,5,81267,2020,Auto,Diesel,18700,0
BMW,3 Series,2.0,330e 7.6kWh M Sport Auto,5,41196,2018,Auto,hybrid,16700,0
BMW,2 Series Active Tourer,1.5,218i M Sport DCT,5,51189,2021,Auto,Petrol,17000,0
BMW,2 Series Active Tourer,2.0,220d Luxury Auto xDrive,5,10241,2019,Auto,Diesel,17300,0
BMW,2 Series Active Tourer,1.5,225xe 7.6kWh Luxury Auto 4WD,5,81520,2018,Auto,hybrid,13100,0
BMW,X1,1.5,18i SE DCT sDrive,5,36828,2020,Auto,Petrol,18250,0
BMW,i3,0.0,Auto,5,24139,2020,Auto,Electric,16800,1
BMW,5 Series,2.0,530e 9.2kWh SE Auto,5,50292,2019,Auto,hybrid,18150,0
BMW,5 Series,2.0,520d SE Auto,5,44215,2019,Auto,Diesel,18350,0
BMW,X1,2.0,18d Sport Auto sDrive,5,45640,2019,Auto,Diesel,17400,0
BMW,i3,0.0,Auto,5,34157,2020,Auto,Electric,16600,1
BMW,1 Series,1.5,118i M Sport,5,25217,2020,Manual,Petrol,18850,0
BMW,1 Series,1.5,118i M Sport,5,14907,2020,Manual,Petrol,19100,0
BMW,5 Series,2.0,530e 9.2kWh SE Auto,5,54853,2019,Auto,hybrid,18150,0
BMW,2 Series Gran Coupe,1.5,218i M Sport DCT,5,23009,2022,Auto,Petrol,21050,0
BMW,i3,0.0,S Auto,5,10138,2017,Auto,Electric,17100,1
BMW,1 Series,2.0,118d M Sport Auto,5,69938,2017,Auto,Diesel,13400,0
BMW,i3,0.0,Auto,5,50779,2017,Auto,Electric,13400,1
BMW,1 Series,1.5,118i M Sport DCT,5,44977,2020,Auto,Petrol,18500,0
BMW,3 Series,2.0,320d M Sport Shadow Edition Auto xDrive,5,53579,2018,Auto,Diesel,16950,0
BMW,X1,2.0,18d SE Auto xDrive,5,89395,2018,Auto,Diesel,13450,0
BMW,2 Series Active Tourer,1.5,218i Luxury Auto,5,37356,2017,Auto,Petrol,13700,0
BMW,3 Series,2.0,320i M Sport Auto,5,84000,2019,Auto,Petrol,17700,0
BMW,2 Series Active Tourer,2.0,220d Sport Auto,5,23517,2015,Auto,Diesel,13800,0
BMW,5 Series,2.0,530e 12kWh SE Auto (17in Alloy),5,49085,2019,Auto,hybrid,18800,0
BMW,i3,0.0,Auto,5,19523,2020,Auto,Electric,17350,1
BMW,2 Series Gran Tourer,1.5,218i Luxury DCT,5,26204,2018,Auto,Petrol,17350,0
BMW,1 Series,1.6,120i Sport Auto,5,36020,2016,Auto,Petrol,13600,0
BMW,X1,2.0,18d Sport Auto sDrive,5,68593,2016,Auto,Diesel,13600,0
BMW,1 Series,3.0,M140i Shadow Edition Auto,5,71159,2019,Auto,Petrol,18400,0
BMW,3 Series Gran Turismo,2.0,320d M Sport GT Auto,5,43785,2017,Auto,Diesel,16800,0
BMW,2 Series Gran Coupe,1.5,218i M Sport DCT,5,16576,2022,Auto,Petrol,21800,0
BMW,X2,2.0,18d SE Auto sDrive,5,46522,2019,Auto,Diesel,16800,0
BMW,2 Series Active Tourer,2.0,220d SE Auto,5,20537,2018,Auto,Diesel,15700,0
BMW,5 Series,2.0,520i M Sport Auto,5,75893,2016,Auto,Petrol,12550,0
BMW,5 Series,2.0,520d ED SE Auto,5,47245,2018,Auto,Diesel,17750,0
BMW,2 Series Gran Coupe,1.5,218i M Sport,5,46548,2021,Manual,Petrol,18400,0
BMW,1 Series,1.5,118i M Sport,5,27956,2020,Manual,Petrol,18150,0
BMW,4 Series Gran Coupe,2.0,420i M Sport,5,37387,2019,Manual,Petrol,16950,0
BMW,1 Series,1.5,118i M Sport,5,22750,2020,Manual,Petrol,18550,0
BMW,X1,2.0,20i Sport DCT sDrive,5,40958,2019,Auto,Petrol,17300,0
BMW,1 Series,2.0,125d M Sport Auto,5,89050,2017,Auto,Diesel,13100,0
BMW,2 Series Active Tourer,2.0,220i Luxury Auto,5,58827,2016,Auto,Petrol,12950,0
BMW,i3,0.0,Auto,5,32714,2017,Auto,Electric,12950,1
BMW,X1,2.0,20i M Sport DCT sDrive,5,63212,2019,Auto,Petrol,17000,0
BMW,2 Series Active Tourer,1.5,218i M Sport DCT,5,50868,2021,Auto,Petrol,16950,0
BMW,3 Series,2.0,320d MHT Sport Touring Auto,5,81267,2020,Auto,Diesel,18700,0
BMW,3 Series,2.0,330e 7.6kWh M Sport Auto,5,41196,2018,Auto,hybrid,16700,0
BMW,2 Series Active Tourer,1.5,218i M Sport DCT,5,51189,2021,Auto,Petrol,17000,0
BMW,2 Series Active Tourer,2.0,220d Luxury Auto xDrive,5,10241,2019,Auto,Diesel,17300,0
BMW,2 Series Active Tourer,1.5,225xe 7.6kWh Luxury Auto 4WD,5,81520,2018,Auto,hybrid,13100,0
BMW,X1,1.5,18i SE DCT sDrive,5,36828,2020,Auto,Petrol,18250,0
BMW,i3,0.0,Auto,5,24139,2020,Auto,Electric,16800,1
BMW,5 Series,2.0,530e 9.2kWh SE Auto,5,50292,2019,Auto,hybrid,18150,0
BMW,5 Series,2.0,520d SE Auto,5,44215,2019,Auto,Diesel,18350,0
BMW,X1,2.0,18d Sport Auto sDrive,5,45640,2019,Auto,Diesel,17400,0
BMW,i3,0.0,Auto,5,34157,2020,Auto,Electric,16600,1
BMW,1 Series,1.5,118i M Sport,5,25217,2020,Manual,Petrol,18850,0
BMW,1 Series,1.5,118i M Sport,5,14907,2020,Manual,Petrol,19100,0
BMW,5 Series,2.0,530e 9.2kWh SE Auto,5,54853,2019,Auto,hybrid,18150,0
BMW,2 Series Gran Coupe,1.5,218i M Sport DCT,5,23009,2022,Auto,Petrol,21050,0
BMW,i3,0.0,S Auto,5,10138,2017,Auto,Electric,17100,1
BMW,1 Series,2.0,118d M Sport Auto,5,69938,2017,Auto,Diesel,13400,0
BMW,i3,0.0,Auto,5,50779,2017,Auto,Electric,13400,1
BMW,1 Series,1.5,118i M Sport DCT,5,44977,2020,Auto,Petrol,18500,0
BMW,3 Series,2.0,320d M Sport Shadow Edition Auto xDrive,5,53579,2018,Auto,Diesel,16950,0
BMW,X1,2.0,18d SE Auto xDrive,5,89395,2018,Auto,Diesel,13450,0
BMW,2 Series Active Tourer,1.5,218i Luxury Auto,5,37356,2017,Auto,Petrol,13700,0
BMW,3 Series,2.0,320i M Sport Auto,5,84000,2019,Auto,Petrol,17700,0
BMW,2 Series Active Tourer,2.0,220d Sport Auto,5,23517,2015,Auto,Diesel,13800,0
BMW,5 Series,2.0,530e 12kWh SE Auto (17in Alloy),5,49085,2019,Auto,hybrid,18800,0
BMW,i3,0.0,Auto,5,19523,2020,Auto,Electric,17350,1
BMW,2 Series Gran Tourer,1.5,218i Luxury DCT,5,26204,2018,Auto,Petrol,17350,0
BMW,1 Series,1.6,120i Sport Auto,5,36020,2016,Auto,Petrol,13600,0
BMW,X1,2.0,18d Sport Auto sDrive,5,68593,2016,Auto,Diesel,13600,0
BMW,1 Series,3.0,M140i Shadow Edition Auto,5,71159,2019,Auto,Petrol,18400,0
BMW,3 Series Gran Turismo,2.0,320d M Sport GT Auto,5,43785,2017,Auto,Diesel,16800,0
BMW,2 Series Gran Coupe,1.5,218i M Sport DCT,5,16576,2022,Auto,Petrol,21800,0
BMW,X2,2.0,18d SE Auto sDrive,5,46522,2019,Auto,Diesel,16800,0
BMW,2 Series Active Tourer,2.0,220d SE Auto,5,20537,2018,Auto,Diesel,15700,0
BMW,5 Series,2.0,520i M Sport Auto,5,75893,2016,Auto,Petrol,12550,0
BMW,5 Series,2.0,520d ED SE Auto,5,47245,2018,Auto,Diesel,17750,0
BMW,2 Series Gran Coupe,1.5,218i M Sport,5,46548,2021,Manual,Petrol,18400,0
BMW,1 Series,1.5,118i M Sport,5,27956,2020,Manual,Petrol,18150,0
BMW,4 Series Gran Coupe,2.0,420i M Sport,5,37387,2019,Manual,Petrol,16950,0
BMW,1 Series,1.5,118i M Sport,5,22750,2020,Manual,Petrol,18550,0
BMW,X1,2.0,20i Sport DCT sDrive,5,40958,2019,Auto,Petrol,17300,0
BMW,1 Series,2.0,125d M Sport Auto,5,89050,2017,Auto,Diesel,13100,0
BMW,2 Series Active Tourer,2.0,220i Luxury Auto,5,58827,2016,Auto,Petrol,12950,0
BMW,i3,0.0,Auto,5,32714,2017,Auto,Electric,12950,1
BMW,X1,2.0,20i M Sport DCT sDrive,5,63212,2019,Auto,Petrol,17000,0
BMW,2 Series Active Tourer,1.5,218i M Sport DCT,5,50868,2021,Auto,Petrol,16950,0
BMW,3 Series,2.0,320d MHT Sport Touring Auto,5,81267,2020,Auto,Diesel,18700,0
BMW,3 Series,2.0,330e 7.6kWh M Sport Auto,5,41196,2018,Auto,hybrid,16700,0
BMW,2 Series Active Tourer,1.5,218i M Sport DCT,5,51189,2021,Auto,Petrol,17000,0
BMW,2 Series Active Tourer,2.0,220d Luxury Auto xDrive,5,10241,2019,Auto,Diesel,17300,0
BMW,2 Series Active Tourer,1.5,225xe 7.6kWh Luxury Auto 4WD,5,81520,2018,Auto,hybrid,13100,0
BMW,X1,1.5,18i SE DCT sDrive,5,36828,2020,Auto,Petrol,18250,0
BMW,i3,0.0,Auto,5,24139,2020,Auto,Electric,16800,1
BMW,5 Series,2.0,530e 9.2kWh SE Auto,5,50292,2019,Auto,hybrid,18150,0
BMW,5 Series,2.0,520d SE Auto,5,44215,2019,Auto,Diesel,18350,0
BMW,X1,2.0,18d Sport Auto sDrive,5,45640,2019,Auto,Diesel,17400,0
BMW,i3,0.0,Auto,5,34157,2020,Auto,Electric,16600,1
BMW,1 Series,1.5,118i M Sport,5,25217,2020,Manual,Petrol,18850,0
BMW,1 Series,1.5,118i M Sport,5,14907,2020,Manual,Petrol,19100,0
BMW,5 Series,2.0,530e 9.2kWh SE Auto,5,54853,2019,Auto,hybrid,18150,0
BMW,2 Series Gran Coupe,1.5,218i M Sport DCT,5,23009,2022,Auto,Petrol,21050,0
BMW,i3,0.0,S Auto,5,10138,2017,Auto,Electric,17100,1
BMW,1 Series,2.0,118d M Sport Auto,5,69938,2017,Auto,Diesel,13400,0
BMW,i3,0.0,Auto,5,50779,2017,Auto,Electric,13400,1
BMW,1 Series,1.5,118i M Sport DCT,5,44977,2020,Auto,Petrol,18500,0
BMW,3 Series,2.0,320d M Sport Shadow Edition Auto xDrive,5,53579,2018,Auto,Diesel,16950,0
BMW,X1,2.0,18d SE Auto xDrive,5,89395,2018,Auto,Diesel,13450,0
BMW,2 Series Active Tourer,1.5,218i Luxury Auto,5,37356,2017,Auto,Petrol,13700,0
BMW,3 Series,2.0,320i M Sport Auto,5,84000,2019,Auto,Petrol,17700,0
BMW,2 Series Active Tourer,2.0,220d Sport Auto,5,23517,2015,Auto,Diesel,13800,0
BMW,5 Series,2.0,530e 12kWh SE Auto (17in Alloy),5,49085,2019,Auto,hybrid,18800,0
BMW,i3,0.0,Auto,5,19523,2020,Auto,Electric,17350,1
BMW,2 Series Gran Tourer,1.5,218i Luxury DCT,5,26204,2018,Auto,Petrol,17350,0
BMW,1 Series,1.6,120i Sport Auto,5,36020,2016,Auto,Petrol,13600,0
BMW,X1,2.0,18d Sport Auto sDrive,5,68593,2016,Auto,Diesel,13600,0
BMW,1 Series,3.0,M140i Shadow Edition Auto,5,71159,2019,Auto,Petrol,18400,0
BMW,3 Series Gran Turismo,2.0,320d M Sport GT Auto,5,43785,2017,Auto,Diesel,16800,0
BMW,2 Series Gran Coupe,1.5,218i M Sport DCT,5,16576,2022,Auto,Petrol,21800,0
BMW,X2,2.0,18d SE Auto sDrive,5,46522,2019,Auto,Diesel,16800,0
BMW,2 Series Active Tourer,2.0,220d SE Auto,5,20537,2018,Auto,Diesel,15700,0
BMW,5 Series,2.0,520i M Sport Auto,5,75893,2016,Auto,Petrol,12550,0
BMW,5 Series,2.0,520d ED SE Auto,5,47245,2018,Auto,Diesel,17750,0
BMW,2 Series Gran Coupe,1.5,218i M Sport,5,46548,2021,Manual,Petrol,18400,0
BMW,1 Series,1.5,118i M Sport,5,27956,2020,Manual,Petrol,18150,0
BMW,4 Series Gran Coupe,2.0,420i M Sport,5,37387,2019,Manual,Petrol,16950,0
BMW,1 Series,1.5,118i M Sport,5,22750,2020,Manual,Petrol,18550,0
BMW,X1,2.0,20i Sport DCT sDrive,5,40958,2019,Auto,Petrol,17300,0
BMW,1 Series,2.0,125d M Sport Auto,5,89050,2017,Auto,Diesel,13100,0
BMW,2 Series Active Tourer,2.0,220i Luxury Auto,5,58827,2016,Auto,Petrol,12950,0
BMW,i3,0.0,Auto,5,32714,2017,Auto,Electric,12950,1
BMW,X1,2.0,20i M Sport DCT sDrive,5,63212,2019,Auto,Petrol,17000,0
BMW,2 Series Active Tourer,1.5,218i M Sport DCT,5,50868,2021,Auto,Petrol,16950,0
BMW,3 Series,2.0,320d MHT Sport Touring Auto,5,81267,2020,Auto,Diesel,18700,0
BMW,3 Series,2.0,330e 7.6kWh M Sport Auto,5,41196,2018,Auto,hybrid,16700,0
BMW,2 Series Active Tourer,1.5,218i M Sport DCT,5,51189,2021,Auto,Petrol,17000,0
BMW,2 Series Active Tourer,2.0,220d Luxury Auto xDrive,5,10241,2019,Auto,Diesel,17300,0
BMW,2 Series Active Tourer,1.5,225xe 7.6kWh Luxury Auto 4WD,5,81520,2018,Auto,hybrid,13100,0
BMW,X1,1.5,18i SE DCT sDrive,5,36828,2020,Auto,Petrol,18250,0
BMW,i3,0.0,Auto,5,24139,2020,Auto,Electric,16800,1
BMW,5 Series,2.0,530e 9.2kWh SE Auto,5,50292,2019,Auto,hybrid,18150,0
BMW,5 Series,2.0,520d SE Auto,5,44215,2019,Auto,Diesel,18350,0
BMW,X1,2.0,18d Sport Auto sDrive,5,45640,2019,Auto,Diesel,17400,0
BMW,i3,0.0,Auto,5,34157,2020,Auto,Electric,16600,1
BMW,1 Series,1.5,118i M Sport,5,25217,2020,Manual,Petrol,18850,0
BMW,1 Series,1.5,118i M Sport,5,14907,2020,Manual,Petrol,19100,0
BMW,5 Series,2.0,530e 9.2kWh SE Auto,5,54853,2019,Auto,hybrid,18150,0
BMW,2 Series Gran Coupe,1.5,218i M Sport DCT,5,23009,2022,Auto,Petrol,21050,0
BMW,i3,0.0,S Auto,5,10138,2017,Auto,Electric,17100,1
BMW,1 Series,2.0,118d M Sport Auto,5,69938,2017,Auto,Diesel,13400,0
BMW,i3,0.0,Auto,5,50779,2017,Auto,Electric,13400,1
BMW,1 Series,1.5,118i M Sport DCT,5,44977,2020,Auto,Petrol,18500,0
BMW,3 Series,2.0,320d M Sport Shadow Edition Auto xDrive,5,53579,2018,Auto,Diesel,16950,0
BMW,X1,2.0,18d SE Auto xDrive,5,89395,2018,Auto,Diesel,13450,0
BMW,2 Series Active Tourer,1.5,218i Luxury Auto,5,37356,2017,Auto,Petrol,13700,0
BMW,3 Series,2.0,320i M Sport Auto,5,84000,2019,Auto,Petrol,17700,0
BMW,2 Series Active Tourer,2.0,220d Sport Auto,5,23517,2015,Auto,Diesel,13800,0
BMW,5 Series,2.0,530e 12kWh SE Auto (17in Alloy),5,49085,2019,Auto,hybrid,18800,0
BMW,i3,0.0,Auto,5,19523,2020,Auto,Electric,17350,1
BMW,2 Series Gran Tourer,1.5,218i Luxury DCT,5,26204,2018,Auto,Petrol,17350,0
BMW,1 Series,1.6,120i Sport Auto,5,36020,2016,Auto,Petrol,13600,0
BMW,X1,2.0,18d Sport Auto sDrive,5,68593,2016,Auto,Diesel,13600,0
BMW,1 Series,3.0,M140i Shadow Edition Auto,5,71159,2019,Auto,Petrol,18400,0
BMW,3 Series Gran Turismo,2.0,320d M Sport GT Auto,5,43785,2017,Auto,Diesel,16800,0
BMW,2 Series Gran Coupe,1.5,218i M Sport DCT,5,16576,2022,Auto,Petrol,21800,0
BMW,X2,2.0,18d SE Auto sDrive,5,46522,2019,Auto,Diesel,16800,0
BMW,2 Series Active Tourer,2.0,220d SE Auto,5,20537,2018,Auto,Diesel,15700,0
BMW,5 Series,2.0,520i M Sport Auto,5,75893,2016,Auto,Petrol,12550,0
BMW,5 Series,2.0,520d ED SE Auto,5,47245,2018,Auto,Diesel,17750,0
BMW,2 Series Gran Coupe,1.5,218i M Sport,5,46548,2021,Manual,Petrol,18400,0
BMW,1 Series,1.5,118i M Sport,5,27956,2020,Manual,Petrol,18150,0
BMW,4 Series Gran Coupe,2.0,420i M Sport,5,37387,2019,Manual,Petrol,16950,0
BMW,1 Series,1.5,118i M Sport,5,22750,2020,Manual,Petrol,18550,0
BMW,X1,2.0,20i Sport DCT sDrive,5,40958,2019,Auto,Petrol,17300,0
BMW,1 Series,2.0,125d M Sport Auto,5,89050,2017,Auto,Diesel,13100,0
BMW,2 Series Active Tourer,2.0,220i Luxury Auto,5,58827,2016,Auto,Petrol,12950,0
BMW,i3,0.0,Auto,5,32714,2017,Auto,Electric,12950,1
BMW,X1,2.0,20i M Sport DCT sDrive,5,63212,2019,Auto,Petrol,17000,0
BMW,2 Series Active Tourer,1.5,218i M Sport DCT,5,50868,2021,Auto,Petrol,16950,0
BMW,3 Series,2.0,320d MHT Sport Touring Auto,5,81267,2020,Auto,Diesel,18700,0
BMW,3 Series,2.0,330e 7.6kWh M Sport Auto,5,41196,2018,Auto,hybrid,16700,0
BMW,2 Series Active Tourer,1.5,218i M Sport DCT,5,51189,2021,Auto,Petrol,17000,0
BMW,2 Series Active Tourer,2.0,220d Luxury Auto xDrive,5,10241,2019,Auto,Diesel,17300,0
BMW,2 Series Active Tourer,1.5,225xe 7.6kWh Luxury Auto 4WD,5,81520,2018,Auto,hybrid,13100,0
BMW,X1,1.5,18i SE DCT sDrive,5,36828,2020,Auto,Petrol,18250,0
BMW,i3,0.0,Auto,5,24139,2020,Auto,Electric,16800,1
BMW,5 Series,2.0,530e 9.2kWh SE Auto,5,50292,2019,Auto,hybrid,18150,0
BMW,5 Series,2.0,520d SE Auto,5,44215,2019,Auto,Diesel,18350,0
BMW,X1,2.0,18d Sport Auto sDrive,5,45640,2019,Auto,Diesel,17400,0
BMW,i3,0.0,Auto,5,34157,2020,Auto,Electric,16600,1
BMW,1 Series,1.5,118i M Sport,5,25217,2020,Manual,Petrol,18850,0
BMW,1 Series,1.5,118i M Sport,5,14907,2020,Manual,Petrol,19100,0
BMW,5 Series,2.0,530e 9.2kWh SE Auto,5,54853,2019,Auto,hybrid,18150,0
BMW,2 Series Gran Coupe,1.5,218i M Sport DCT,5,23009,2022,Auto,Petrol,21050,0
BMW,i3,0.0,S Auto,5,10138,2017,Auto,Electric,17100,1
BMW,1 Series,2.0,118d M Sport Auto,5,69938,2017,Auto,Diesel,13400,0
BMW,i3,0.0,Auto,5,50779,2017,Auto,Electric,13400,1
BMW,1 Series,1.5,118i M Sport DCT,5,44977,2020,Auto,Petrol,18500,0
BMW,3 Series,2.0,320d M Sport Shadow Edition Auto xDrive,5,53579,2018,Auto,Diesel,16950,0
BMW,X1,2.0,18d SE Auto xDrive,5,89395,2018,Auto,Diesel,13450,0
BMW,2 Series Active Tourer,1.5,218i Luxury Auto,5,37356,2017,Auto,Petrol,13700,0
BMW,3 Series,2.0,320i M Sport Auto,5,84000,2019,Auto,Petrol,17700,0
BMW,2 Series Active Tourer,2.0,220d Sport Auto,5,23517,2015,Auto,Diesel,13800,0
BMW,5 Series,2.0,530e 12kWh SE Auto (17in Alloy),5,49085,2019,Auto,hybrid,18800,0
BMW,i3,0.0,Auto,5,19523,2020,Auto,Electric,17350,1
BMW,2 Series Gran Tourer,1.5,218i Luxury DCT,5,26204,2018,Auto,Petrol,17350,0
BMW,1 Series,1.6,120i Sport Auto,5,36020,2016,Auto,Petrol,13600,0
BMW,X1,2.0,18d Sport Auto sDrive,5,68593,2016,Auto,Diesel,13600,0
BMW,1 Series,3.0,M140i Shadow Edition Auto,5,71159,2019,Auto,Petrol,18400,0
BMW,3 Series Gran Turismo,2.0,320d M Sport GT Auto,5,43785,2017,Auto,Diesel,16800,0
BMW,2 Series Gran Coupe,1.5,218i M Sport DCT,5,16576,2022,Auto,Petrol,21800,0
BMW,X2,2.0,18d SE Auto sDrive,5,46522,2019,Auto,Diesel,16800,0
BMW,2 Series Active Tourer,2.0,220d SE Auto,5,20537,2018,Auto,Diesel,15700,0
BMW,5 Series,2.0,520i M Sport Auto,5,75893,2016,Auto,Petrol,12550,0
BMW,5 Series,2.0,520d ED SE Auto,5,47245,2018,Auto,Diesel,17750,0
BMW,2 Series Gran Coupe,1.5,218i M Sport,5,46548,2021,Manual,Petrol,18400,0
BMW,1 Series,1.5,118i M Sport,5,27956,2020,Manual,Petrol,18150,0
BMW,4 Series Gran Coupe,2.0,420i M Sport,5,37387,2019,Manual,Petrol,16950,0
BMW,1 Series,1.5,118i M Sport,5,22750,2020,Manual,Petrol,18550,0
BMW,X1,2.0,20i Sport DCT sDrive,5,40958,2019,Auto,Petrol,17300,0
BMW,1 Series,2.0,125d M Sport Auto,5,89050,2017,Auto,Diesel,13100,0
BMW,2 Series Active Tourer,2.0,220i Luxury Auto,5,58827,2016,Auto,Petrol,12950,0
BMW,i3,0.0,Auto,5,32714,2017,Auto,Electric,12950,1
BMW,X1,2.0,20i M Sport DCT sDrive,5,63212,2019,Auto,Petrol,17000,0
BMW,2 Series Active Tourer,1.5,218i M Sport DCT,5,50868,2021,Auto,Petrol,16950,0
BMW,3 Series,2.0,320d MHT Sport Touring Auto,5,81267,2020,Auto,Diesel,18700,0
BMW,3 Series,2.0,330e 7.6kWh M Sport Auto,5,41196,2018,Auto,hybrid,16700,0
BMW,2 Series Active Tourer,1.5,218i M Sport DCT,5,51189,2021,Auto,Petrol,17000,0
BMW,2 Series Active Tourer,2.0,220d Luxury Auto xDrive,5,10241,2019,Auto,Diesel,17300,0
BMW,2 Series Active Tourer,1.5,225xe 7.6kWh Luxury Auto 4WD,5,81520,2018,Auto,hybrid,13100,0
BMW,X1,1.5,18i SE DCT sDrive,5,36828,2020,Auto,Petrol,18250,0
BMW,i3,0.0,Auto,5,24139,2020,Auto,Electric,16800,1
BMW,5 Series,2.0,530e 9.2kWh SE Auto,5,50292,2019,Auto,hybrid,18150,0
BMW,5 Series,2.0,520d SE Auto,5,44215,2019,Auto,Diesel,18350,0
BMW,X1,2.0,18d Sport Auto sDrive,5,45640,2019,Auto,Diesel,17400,0
BMW,i3,0.0,Auto,5,34157,2020,Auto,Electric,16600,1
BMW,1 Series,1.5,118i M Sport,5,25217,2020,Manual,Petrol,18850,0
BMW,1 Series,1.5,118i M Sport,5,14907,2020,Manual,Petrol,19100,0
BMW,5 Series,2.0,530e 9.2kWh SE Auto,5,54853,2019,Auto,hybrid,18150,0
BMW,2 Series Gran Coupe,1.5,218i M Sport DCT,5,23009,2022,Auto,Petrol,21050,0
BMW,i3,0.0,S Auto,5,10138,2017,Auto,Electric,17100,1
BMW,1 Series,2.0,118d M Sport Auto,5,69938,2017,Auto,Diesel,13400,0
BMW,i3,0.0,Auto,5,50779,2017,Auto,Electric,13400,1
BMW,1 Series,1.5,118i M Sport DCT,5,44977,2020,Auto,Petrol,18500,0
BMW,3 Series,2.0,320d M Sport Shadow Edition Auto xDrive,5,53579,2018,Auto,Diesel,16950,0
BMW,X1,2.0,18d SE Auto xDrive,5,89395,2018,Auto,Diesel,13450,0
BMW,2 Series Active Tourer,1.5,218i Luxury Auto,5,37356,2017,Auto,Petrol,13700,0
BMW,3 Series,2.0,320i M Sport Auto,5,84000,2019,Auto,Petrol,17700,0
BMW,2 Series Active Tourer,2.0,220d Sport Auto,5,23517,2015,Auto,Diesel,13800,0
BMW,5 Series,2.0,530e 12kWh SE Auto (17in Alloy),5,49085,2019,Auto,hybrid,18800,0
